run_id,ddb_seconds,count_min,count_max,count_sum,zero_count,object_pixels,object_count_sum,object_zero_count,variance_min,variance_max,variance_sum,variance_nonfinite,variance_negative
95,0.8699652499999502,1,106,19597704,0,251352,8644634,0,0.0,18.99761199951172,190013.83598636277,0,0
96,0.8675360189999992,1,85,19287237,0,251352,8526486,0,0.0,20.29427146911621,193063.12811507843,0,0
97,0.8869193089999499,2,91,19444989,0,251352,8564323,0,0.0,19.310937881469727,187449.6935231192,0,0
98,0.8491849090000869,2,102,19573232,0,251352,8626686,0,0.0,36.42578125,188588.54203640763,0,0
99,0.8923133959999632,1,94,19511760,0,251352,8603914,0,0.0,21.29296875,191748.36607257277,0,0
100,0.9850316320000729,1,106,19648873,0,251352,8625464,0,0.0,29.3160343170166,187447.07735081436,0,0
101,0.9883943730001192,2,99,19670890,0,251352,8637834,0,0.0,24.79079818725586,192832.4816818554,0,0
102,0.9855932049999865,2,96,19818463,0,251352,8698406,0,0.0,21.63671875,189609.3282069685,0,0
103,0.9618877390000762,1,101,19627620,0,251352,8612330,0,0.0,24.75,190340.22617392312,0,0
104,0.950250282999832,1,93,19470356,0,251352,8619929,0,0.0,24.315235137939453,190892.30443650996,0,0
105,0.9497037730000102,1,97,19695043,0,251352,8680837,0,0.0,18.46875,187047.0305269634,0,0
106,0.9088595990001522,1,91,19512917,0,251352,8638296,0,0.0,24.681734085083008,191039.03395062825,0,0
107,0.9323470090000683,1,96,19591679,0,251352,8609845,0,0.0,19.63060188293457,188582.25386766717,0,0
108,0.9321481569998014,0,95,19514843,3,251352,8620389,0,0.0,53.65277862548828,189783.23100264184,0,0
109,0.9345333139999639,2,96,19641664,0,251352,8679986,0,0.0,19.458984375,188415.89169467892,0,0
110,0.9311251530000391,1,97,19541565,0,251352,8620771,0,0.0,48.08580780029297,191828.33922901098,0,0
111,0.9353625260000626,1,94,19622843,0,251352,8656949,0,0.0,21.237401962280273,188677.77933472767,0,0
112,0.9571179750000738,1,99,19536257,0,251352,8644440,0,0.0,36.361915588378906,192089.1739416737,0,0
113,0.9301755110000158,1,105,19628875,0,251352,8627031,0,0.0,28.84375,192333.88673335034,0,0
114,0.9585389950000263,1,93,19579976,0,251352,8597279,0,0.0,33.08096694946289,191171.56618773192,0,0
115,0.9724084510000921,1,99,19693632,0,251352,8661204,0,0.0,19.631423950195312,191859.34696481377,0,0
116,0.9879867079998803,1,103,19700891,0,251352,8734096,0,0.0,43.150390625,192166.95632647723,0,0
117,0.9644166859998222,1,96,19526867,0,251352,8555588,0,0.0,16.438737869262695,192288.30135430116,0,0
118,0.9612953420000849,2,97,19532734,0,251352,8616973,0,0.0,20.057811737060547,195998.68323478755,0,0
119,0.9815911700000015,1,88,19593946,0,251352,8716247,0,0.0,29.46484375,188293.83520027436,0,0
120,0.9620794309998928,0,94,19373314,2,251352,8560818,0,0.0,32.81678009033203,195942.45773760416,0,0
121,1.009092444999851,0,98,19791372,4,251352,8732008,0,0.0,36.41015625,186210.9508759966,0,0
122,0.964887600999873,1,93,19415278,0,251352,8537343,0,0.0,34.45766830444336,194299.62786487676,0,0
123,1.002706513000021,1,96,19596815,0,251352,8700323,0,0.0,15.95457649230957,190196.28266747575,0,0
124,0.966976724999995,0,89,19537846,1,251352,8673887,0,0.0,18.10913848876953,188603.851948397,0,0
125,0.9704724409998562,1,106,19598571,0,251352,8659570,0,0.0,33.99774169921875,192058.87925591785,0,0
126,0.9624322289998872,2,110,19596270,0,251352,8675475,0,0.0,39.60523223876953,189874.5325148236,0,0
127,0.9747173409998595,1,106,19645605,0,251352,8683292,0,0.0,25.890625,187689.01331455633,0,0
128,1.1238149710000016,1,93,19530891,0,251352,8690243,0,0.0,35.39400863647461,191546.52723718202,0,0
129,1.0721424990001651,1,93,19612243,0,251352,8692009,0,0.0,25.431682586669922,187878.47540578432,0,0
130,1.0640877440000622,1,93,19551176,0,251352,8669265,0,0.0,18.88489532470703,186318.27401834913,0,0
