dataset,candidate,run_id,reused,finite
s2,robust_mahalanobis,685,True,True
s2,robust_mahalanobis,686,True,True
s2,robust_mahalanobis,687,True,True
s2,robust_mahalanobis,688,True,True
s2,robust_mahalanobis,689,True,True
s2,robust_mahalanobis,690,True,True
s2,robust_mahalanobis,691,True,True
s2,robust_mahalanobis,692,True,True
s2,robust_mahalanobis,693,True,True
s2,robust_mahalanobis,694,True,True
s2,robust_mahalanobis,695,True,True
s2,robust_mahalanobis,696,True,True
s2,robust_mahalanobis,697,True,True
s2,robust_mahalanobis,698,True,True
s2,robust_mahalanobis,699,True,True
s2,robust_mahalanobis,700,True,True
s2,robust_mahalanobis,701,True,True
s2,robust_mahalanobis,702,True,True
s2,robust_mahalanobis,703,True,True
s2,robust_mahalanobis,704,True,True
s2,robust_mahalanobis,705,True,True
s2,robust_mahalanobis,706,True,True
s2,robust_mahalanobis,707,True,True
s2,robust_mahalanobis,708,True,True
s2,robust_mahalanobis,709,True,True
s2,robust_mahalanobis,710,True,True
s2,robust_mahalanobis,711,True,True
s2,robust_mahalanobis,712,True,True
s2,robust_mahalanobis,713,True,True
s2,robust_mahalanobis,714,True,True
s2,robust_mahalanobis,715,True,True
s2,robust_mahalanobis,716,True,True
s2,robust_mahalanobis,717,True,True
s2,robust_mahalanobis,718,True,True
s2,robust_mahalanobis,719,True,True
