run_id,paired,physical,filtered_support_hit,train,validation,test,screen_train,pairs_sha256,events_sha256,partition_sha256,wepl_mean_mm,wepl_min_mm,wepl_max_mm,air_only_count,air_only_residual_sum_mm,air_only_residual_abs_sum_mm,inside_grid,outside_grid,selected,train_count,fallback_bins,occupied_bins,status
250,1899320,1899320,1232256,985394,123129,123733,99204,1c004351e0b1794a41609c1a1c001d1201b6ddc40ff918a747667ed6a1b2bd54,2dcf66a5869c8675b7ec8299a2836bb06fcbdc9e8fd7ec107c16693aeddfd529,5d48ed3951fcb22bc6b92ce97dbd764b2ef4291af017b7f6bb29fb00b7ef00cb,71.59454345703125,0.0,120.42720794677734,591590,-3384.772443729308,24040.66312333566,1876579,22741,1823846,1519317,0,1200,PASS
251,1898362,1898362,1231386,985505,123195,122686,98469,c59b29118ec008944b0bef99a10dcab1614018652d43dc3df1a5bb1f78b3c172,a98bd30bc2382c850627429535df42dbf4f142d8c83e79fec14dfb6673331fb3,ad449345720b8c496db17b030b53517bea7b048ea3f4bc24c8dba85552f39e33,71.55675506591797,0.0,126.61447143554688,591777,-3072.216293439733,24319.323664667038,1875635,22727,1823163,1519732,0,1200,PASS
252,1897607,1897607,1229734,983872,122967,122895,98526,4c2e71e2a1f32360934ed135d1fa9973a9661278f229e739bfbcc3c5020c026b,17ec362912ecb1d8a3c77d6180d17db63708846d83bad6856a663642b9a68c80,723b89c29a9cf5b8662ac31e80dd92de7d44fb2ad003c1f66261b9d9b8830dd9,71.57221221923828,0.0,118.78968811035156,592765,-3375.4296621216436,24098.923445407458,1874679,22928,1822499,1518041,0,1200,PASS
253,1899847,1899847,1231958,985840,123173,122945,98832,a55ebcd6577be16f13dc0edb8f6d4372446b5950883f7d0576430ca49f2ca52d,d05ac676605e4b6a0f5ee98b7c72bc2beb35839af1177d7f3d98ed095f5c8242,bbee98a54287d56fa49455f46bca18ba5d95d79b6b58e5dd765d48852071c8d6,71.52241516113281,0.0,124.7404556274414,593715,-3476.455512426004,24034.66307365484,1877162,22685,1825673,1519739,0,1200,PASS
254,1902499,1902499,1233237,986567,123192,123478,98592,bb54cd06724e5c3e61f0fdb0b1eb6c42dd5a31845e4d16f771bba01f4a1d432f,68932b53c784b710f9a7c5baf1f5abe9e9011fd75208e18682ddc7c2e2f92052,df119c0ddbd8b815653562c2d34405d0774cc86d82789fefaf476f1fa08e73ad,71.54399108886719,0.0,122.2716064453125,594254,-3327.009205819226,24253.41004639758,1879450,23049,1827491,1521434,0,1200,PASS
255,1902680,1902680,1234268,987561,123084,123623,98601,0f3e67c299ec1c40c1b72fd6241a2dd071ee17cb089c13e61e43df16c3af3d4d,020e9f5c5fab370ffc5786129e4137b7ea9dcecfd83f551c309964cfbbac1498,9e6bc9e0507da37ee4a1755a6af245fbcdc15a4cd73770447797eee8a36b35be,71.54869079589844,0.0,140.1667938232422,593820,-3249.262364817694,24296.863333639776,1880290,22390,1828088,1522870,0,1200,PASS
256,1900160,1900160,1231691,985048,123576,123067,98519,319bd8024406289d023711c855be6eadecee26ecddb4699f0fc3eb4f7d33fb5b,7d03dbfb44a2f2ba74f257d61451e5f261d107e23b0d3b1d50a1c92d58f424e2,b48604e6a6686879c1f60578258e5e4a441981061c9153b0f58694cd286b0d24,71.5179672241211,0.0,126.55706787109375,593436,-3147.564428926397,24402.614308823686,1877184,22976,1825127,1519882,0,1200,PASS
257,1899218,1899218,1230042,983862,123193,122987,98335,58b7182d8bf29634c6d74af7a94fab9aad3d63e012d99edf24b69e7d5ebf4c17,f5893cd96384b3f2faf4f369837e6d317da11458a3a96832dabc2c0c9c273e06,852c44cee8c0e492f71e51efc2937c8a2470ada61ababcc0950127f5f60cfa9d,71.57708740234375,0.0,121.79641723632812,593333,-3195.5300243491542,24295.559639648156,1876301,22917,1823375,1519293,0,1200,PASS
258,1899934,1899934,1232183,985740,123342,123101,99011,633938c253ec8a176bd257736798f9f86c72f6046e26eb4ab9514af64057b625,974d76541fc6a9115a7feff40a75c8b76441625085d5432dc39575c27b254243,71d63d0daa4c1ce0fa45df060684b6d014b4df6461265d0eb879345d2922a584,71.51741027832031,0.0,123.85753631591797,592872,-3295.802219284249,24194.833311734885,1877106,22828,1825055,1519395,0,1200,PASS
259,1899546,1899546,1230370,983890,123154,123326,98775,631e9a4c95af8fce1a8f7f83db986ae961cfca11643f1d6182eb4cf3f0bc31cb,bbda40dea99e5c2243a6379d525e9fdc2e605fe4e041186510a19f67d1447753,0fc0ce9af53830ab359d205b07c16fb149b3efa730664f87b8dc09e612d94b7f,71.56005096435547,0.0,119.56757354736328,593804,-3287.247884241995,24224.709917557302,1876569,22977,1824174,1519143,0,1200,PASS
260,1900082,1900082,1232974,987167,123036,122771,98604,c271cc6bf966e2f9fe9f3fcabe2d4a7c8c467a106ef250f281a22c634acffb68,fe0ade2ba0da202a7bac8ac24b513e7e5f2f53c678607f4e7d3a344d85e7d540,40783bcc5174603dc437dcc70b9a1d848fae59aa84e8cef99d4805f29af579df,71.54042053222656,0.0,123.87638092041016,591800,-3253.640465194018,24174.28197619191,1877323,22759,1824774,1521608,0,1200,PASS
261,1901603,1901603,1233516,986714,123656,123146,99244,3601c2526e8ca473b8831cf6b1f3e674d12c5c565ded5ad4be5a59f7d10ec6a0,b465944d7da9157b010eb6a31a6896694c52e8bef59b7d15b810e0da38b6bca5,b96448959df18e2fa93b37aadc8490e6d9a934caa190d194ab3147d700d937d9,71.5453872680664,0.0,122.71278381347656,593428,-3351.206948132216,24180.705409743656,1878903,22700,1826944,1520694,0,1200,PASS
262,1898252,1898252,1229303,983570,122600,123133,98305,06c8ea7e4e53ee0764ce587e7539096f5d90ae9ae14151a3156aad1d25197e85,525dc83b7175454ef4a6aab19705ef75a5d3cb87dab07b636d6a8ee32ca58073,2446dcf5246d74e321b4e2ebaf5bf0e83bf9bc6ab037b5dd5c7655dcfda5577b,71.55696868896484,0.0,127.26139068603516,593899,-3449.4530390102136,24048.91294270829,1875381,22871,1823202,1519345,0,1200,PASS
263,1898939,1898939,1232470,985907,123255,123308,98732,4a267a8ce68ef95f203419da84128f6ed5f6261bcbbcae30bad084774b2f850d,81c8927f7ed988f77eb45815b63073eba307646a98f47ed88239943c33cab983,e118887f00484c5167921364fbd642249259b4ba4045d32cc57884f7c580351a,71.57295227050781,0.0,130.46128845214844,591787,-3138.170104943626,24260.892457525646,1876093,22846,1824257,1519021,0,1200,PASS
264,1897607,1897607,1231096,984801,122897,123398,98713,a8afdbb9dac05dc5b70959331bc9447ac7041bdaf92c9cd5d0d48049a96b26c2,620cc75ce3ec0d2e249816107aaff537ce4a5e3ba6cca1db087a3400a5e3b5d7,59a1ec0052e38df81cf1e46f8ff2f9600918a04c1c22efcacd58e98f2bc0bf8c,71.46458435058594,0.0,117.67169952392578,591760,-3506.1180038419375,23963.2207675864,1874890,22717,1822856,1517970,0,1200,PASS
265,1900431,1900431,1231893,986136,122900,122857,98785,4808aa539d3a22bb8d8b2dddb515d6e2adeb0ff5992eae7ac3991c11c80f2b3f,f3cbe6043ada0cc42eb1f85240ea46a52af55038e923ad014cc2edf05de53cf5,b86360e7e84b958db026fff8d9b6eb90b71eac8a5283e9d3c5d9d12afd0d637c,71.50764465332031,0.0,120.50861358642578,593102,-3434.3099805150173,24067.560536534267,1877314,23117,1824995,1520210,0,1200,PASS
266,1900689,1900689,1232411,986524,122871,123016,98746,1736a53629a026122d33b163944546e7f53bf991258010e8fd5e8d6900c3a03b,8254680c3569a7c9fea41723f3398210464f60eec4291b3493267cdc34c66f52,cc881183d5804d580def10dd7878fde0a2da9a8ffb9e3edceb78440e6e32c0e5,71.56230926513672,0.0,123.13024139404297,593116,-3252.8123868255543,24222.41460860177,1878067,22622,1825527,1520701,0,1200,PASS
267,1902046,1902046,1233568,986479,123482,123607,98811,2bb0b35d81a978048c0ab1c019058fb78469ccc0d531df9c5d0a1b8b2e823d0d,89b6feaabf5d9e6114bb0933da90fcb0acf609a7304060694169669aed5afc6b,1aec9918cd17824d52c0f5a3e4cfe78ecf0ee3e45100ca862ce8a2659c57709e,71.56766510009766,0.0,131.65892028808594,593267,-3215.642254640982,24288.864917634743,1879172,22874,1826835,1520579,0,1200,PASS
268,1900302,1900302,1232681,986328,122993,123360,98456,d96e97ca6a243250a1cb4ab8eefa48a7b1e1ccc84e5680a02fa64a4e63eea43d,d7f5c8b5f7a3f8e90aad698b563187a81a9d6f656a3088087f2faf59d4768766,f1e8d8dfeda7bc6574fa93e1c2edc79665a2cb8b833dd0250933b5b405a6d1ca,71.53719329833984,0.0,117.69284057617188,592510,-3503.409106815368,23980.043645998936,1877662,22640,1825191,1520604,0,1200,PASS
269,1901583,1901583,1233967,986781,123908,123278,98903,7790b60dfa1c8740c00ea42745d717b7294b426e3504e0f12829582fe0f9c5d9,fa739d44d5e54602ea1aaec551fcbe4b5557194c5adfba553c658fb46cb45cba,7f66cb613ac53d1a2c429ca835cf93130645189d1d6edb6c56e04e67332f3ba4,71.58602142333984,0.0,125.25968170166016,592929,-3124.782832170256,24347.72115735095,1879059,22524,1826896,1520462,0,1200,PASS
270,1901373,1901373,1233089,986539,123394,123156,98429,79e420dd57ba0447e83a8999ee49338335857f32fbee2c4012e00648992162ed,837e98591d35d0331790393def40841323ee0531d830a93101a2c4413ac52231,f6aad755d2051c00caa39e991c4167850e3c06781dfa1c0dd3fc0287727f34e8,71.55326843261719,0.0,122.09522247314453,593219,-3689.899435024143,23794.967587245774,1878602,22771,1826308,1521536,0,1200,PASS
271,1901393,1901393,1232969,986484,123142,123343,98635,1f0e69a7f4069f8688ee8dda3d7ea4828cfa46d042e621a2b1b3609a3e2f09fa,25907a157bc6f36a22fe59c946c7048d49cc2764e9bbe5be433c2c25695a16ad,aedc9230f1b76053dbdfa82b383f63f630b0472dcb0d35b7af511cdbf999ec0c,71.55282592773438,0.0,123.6949462890625,592917,-2774.159108314462,24752.572921574276,1878569,22824,1825886,1521499,0,1200,PASS
272,1899472,1899472,1231174,985021,123050,123103,98258,7e116acdf6da81df9ed8bdfd963a8c09274b9e6b6bcea327cc40091e854a5ecf,e459df00c762b7abf46c9d2e6dc7b862885ad6884ef0441e78f402038fdf6887,1c4caeeeb5ee54dc5586cec0d31c56e509ee3b5dbdd3a294cda0a3472d465c3b,71.61241912841797,0.0,125.11041259765625,592735,-3465.8688179569735,24020.658148792158,1876694,22778,1823909,1519607,0,1200,PASS
273,1899775,1899775,1232007,985517,123455,123035,98841,1e509bebab824f9fc73487abffa0d9c05ffb52ef20af86181eb7b3016435587a,51076d6c3571560909e53afcb687a7108fcd6845c7174e52ee85d9ac767184ce,11456b918c1cd8858145f19d9aa9f58e73db72c553e7c4be402ee465f328f7ac,71.49595642089844,0.0,117.98028564453125,592887,-3249.0676085007385,24214.68286617827,1876750,23025,1824894,1518890,0,1200,PASS
274,1899283,1899283,1231594,984678,123492,123424,98903,0b963eaeceeda78c470c7004482f7690c6a30854e81a3dd13d3ba388d0610a4c,5a3dfc997e79a55247059445c4f0c010b908cd6dac1af4ecb738a7d0679aa2ed,adec7953a659130b5306496d2da989c6374865a539e48a0d70a54b2e13278b0a,71.54269409179688,0.0,128.2225341796875,593282,-3163.6769853219403,24306.968632751934,1876674,22609,1824876,1518331,0,1200,PASS
275,1900750,1900750,1232315,986641,122826,122848,98512,d20f455822708261cb759cfb72efea0bcb6ca1e7e967be473ce43b9d8ccb594a,8deedf8c7fd41a8f93f52722b7eadb5f772118873aa3d6ed8f565a9d6b2d5e5c,02cb2ff7c246b8a0454b7b5ed9ace7cfd794de0bc6709ecfd5ee6d904e444fee,71.53905487060547,0.0,119.00296020507812,592955,-3424.17546413352,24021.83081295938,1877869,22881,1825270,1521772,0,1200,PASS
276,1898434,1898434,1230178,984272,122712,123194,98397,85735d8d451160bd6be43d37ef147b6fc45ef42c6b3b56b48173f69f1552f9ae,69c025978d992d4121eb412d69f2785ef55abd4dda5febcaa5e2e081cb43f2a5,0a86352da425de385c07937ed49924f7a9229f542ffbc6bdb8799abd2fcc4c51,71.49711608886719,0.0,121.05327606201172,593187,-3365.697055016687,24175.441323576408,1875696,22738,1823365,1519133,0,1200,PASS
277,1898787,1898787,1230420,985085,123028,122307,98982,0bac937f30832ff1d37d638fb8879b78cbf0cc9b5be8c6909d078d7cd7cf36ab,f6cd649ba5915d90594103c076eae71fadde31b2cc026f44da9cec18c3f6ca49,a792126eeb8ac28cefff16f5a7ea886552b99c61de93af5ee3d4fcb2d29ed033,71.57083129882812,0.0,119.52104187011719,592441,-3261.0758363171817,24199.89134308881,1875877,22910,1822861,1520433,0,1200,PASS
278,1903263,1903263,1234222,987343,123258,123621,98524,82d0583e4bc64e782be627706b12bd238517e0ec2d532e18dd6fa47c76fe4580,7ab9c898250953fb586ef08de01a10b5d5c24f43d05ac9c806d984b159169db6,8387015ef5cfdc3d193a71e75d212e40ec0d17fd15a81ce0180c7463e0cddff3,71.52999114990234,0.0,125.64990234375,594294,-3173.467905862343,24350.796949831223,1880680,22583,1828516,1522269,0,1200,PASS
279,1899948,1899948,1231687,984742,123609,123336,98891,f6dc68cbea76630c3ca253b47beb5c284c04a56e45202e8e58c6ddaa9e71cbe8,e5fc50c136dc831d7386d7dc17ab2826db59beb7caea72f578dc2b06c89b88fa,488e02c224262f68f6a94dbdce70f2d1f58028ee56607d1b3b6088fcd4275b27,71.60482788085938,0.0,120.10208129882812,592097,-3562.505250067565,23909.971844074695,1876890,23058,1823784,1519343,0,1200,PASS
280,1900704,1900704,1231504,984559,123380,123565,98370,dcae4087bdd910b6fd73d1b3c35ff8af67e1cf49f558cacbf6df625bd3acdd09,d895ee508fd694679f6365bd76d90d7255d3fec27a0fac5f40c53c80a5ffaf6a,e4d089eaea8d6f5c6dd8c5fb6b64b8c9a69b0c567a98cb7f0fb672ea6b09a8e9,71.56706237792969,0.0,123.1220474243164,593068,-3203.2160284282368,24243.05027242151,1877750,22954,1824572,1519657,0,1200,PASS
281,1902808,1902808,1234994,987753,123338,123903,98841,da675137bb259805f2f3c20f9a75ff1cb51c4ead4b57cc1b46d753ed23dd8dc3,a5b6cf622f27e28fb09170ca35ed4f4aab353f871c81ee55f2928aff898ada27,5475894674b1c37c41e5ffdbe2e81ed4ac070dcda6bf9a1226a44c6fac037a7c,71.4559097290039,0.0,126.5833969116211,593599,-3287.0394168989606,24245.032269216113,1879953,22855,1828593,1522241,0,1200,PASS
282,1903867,1903867,1234867,988188,123671,123008,99065,4cb83e06cb8aa651d2721a45023e8355fb9e18a9ee337bf4067c6cd1d6356de7,d9b2f5b512fa0229a41d6d304d412085e35eef48429f01b0b4a6107095644869,9344eaea09452b6ce7de90199eba6a19f286095fc26c7663166badbc51cba4fe,71.55899047851562,0.0,126.72114562988281,593943,-3402.6598512104456,24115.926818677966,1881163,22704,1828810,1523082,0,1200,PASS
283,1900049,1900049,1231661,985653,123012,122996,98581,f810d92a4a44b5f615befa63fea3d82bfc74e976ad467e1359351ac73a4323b5,a53d4851b6eeba393bbd2390eb76cc778aace2e92381a7172290d9b6bba0234d,16a1fb36a8c6617573e2a13ef1341bd7fcd4ded882a419abc3d0bd71e6260a33,71.5539779663086,0.0,126.033203125,592866,-3193.131489539615,24270.34049128459,1877267,22782,1824527,1520408,0,1200,PASS
284,1899735,1899735,1231637,985472,123017,123148,98800,5baf4665d5165a48e8b1171023b802345b170737d33923a8969eefadfa46e185,6404e54b9482d531cbcb0431b2080887197e68d3c8b280f0bf5811579f28eb03,26fbded46fd89367a9d04134d48c1135dca72f5031d3127cfdd3bc5042b588e0,71.57783508300781,0.0,126.47017669677734,592853,-3043.0409290696116,24459.280963206005,1877145,22590,1824490,1519334,0,1200,PASS
285,1901698,1901698,1234863,988081,123729,123053,98490,f9240d93c35f25d34a38004da5703c10d0465075a38ca79ea8b21f10496257df,25468d2705e3b3f0626ff57e8fb937779f959aa7698f121ac5901377af458a4f,b50d6ba29b664be5a60f8937a367cf9451db4381eab27500324aabce58ee3b58,71.53404998779297,0.0,123.49431610107422,592734,-3594.266683394275,23840.486775800455,1879023,22675,1827597,1521710,0,1200,PASS
286,1901487,1901487,1232979,986108,123087,123784,99103,6f7aa2e29c841cd71f91576d7e6538f0a26baf9c5645bbea755afead710fdac9,332700edc170116d2360ce91924ce1390f4b67d229f1a9a33d60ce8c56c3dbb4,2b997991d1d90f979a2257d3c16eada2449c6b35de83f4a9ad38a1b614995430,71.45565032958984,0.0,122.84920501708984,593652,-3403.7333724160612,24115.497417347484,1878458,23029,1826631,1520856,0,1200,PASS
287,1899749,1899749,1232343,986187,122722,123434,98434,256cfad79d0367a4ebc09ff4f8fb3b27a9dd611c2eab16f2b4d3947f07f03817,24ed101945d9e2b3c4fd5f6a84ca4fef74f227773593c2b09c3da45a2741bc24,a8c358d0428a611aa15b290472f692e4c8cda8f734208ce7347731a5de89ca36,71.5338134765625,0.0,118.1654052734375,592166,-3137.896443926218,24290.5332450321,1877194,22555,1824509,1519759,0,1200,PASS
288,1900082,1900082,1231961,986018,122947,122996,98606,030984c9f47f64a79deb7b0e73cf62713ecd9d6806f34218690e4f54a2fa8443,8366ee78509586c3d4a961cba35f94d1339e4d804639ceb40d474bb3366fd633,76f0f4ddf0eef24514a539e8b9f0cead561dc18879ed8034733c065178246dbf,71.52166748046875,0.0,119.04334259033203,593215,-3015.3430283688203,24497.880720036468,1877357,22725,1825176,1520058,0,1200,PASS
289,1901454,1901454,1233763,985833,123731,124199,98431,9c229566885ba163f90fad42daf9822ad5486bab05278b43501de285af83b548,18a0df59723538f5ed4bdb77e7c1e47e309f9f18b402d0bd6f8eca87e4d03f82,96abb1dc98d236ca502ff80918485dd49b444ff384f4e57ba82d1c3918586ae7,71.52886199951172,0.0,131.78402709960938,592852,-3300.0655329456004,24178.618517461415,1878805,22649,1826615,1520236,0,1200,PASS
290,1900758,1900758,1231260,984861,123531,122868,98678,028dbc13ef0295b9902a72148fb14dbc81d465a1417dd143eaed4fb03b4625e8,2cd98b2f46d5d13e8c0c96c7f62a81258bfe8cb18e46df04117d4f58d186ab79,b46b77373d762b4d10a1ba7509d6c7d4084600db964cc8429feb46f91b429543,71.55408477783203,0.0,114.70958709716797,594444,-3251.9330917588486,24264.101499141794,1877920,22838,1825704,1520852,0,1200,PASS
291,1899348,1899348,1231375,984886,123607,122882,97401,491ec4c4f96ffa6ef427c403e7cc76d73d42b87dc9a45755721ba5dbb2937efa,a4a18173723519be7359652afb39b0cf4fbe5cad8f59b7e460373b9a715499c5,c9bf81afc162326aaa69d612b09bd8a75bc4d56663d69df4294f0149afc339b0,71.48621368408203,0.0,117.29007720947266,592741,-3036.3182154854767,24412.32402468726,1876395,22953,1824116,1519228,0,1200,PASS
292,1899799,1899799,1232835,986094,123437,123304,98117,65420f07e5ed5bd58fe8d1f3946c29e6100a28b0a208125037cd608438bab472,f63c8afc30845c761d125b50ac5127d251fe2a6954ec0902d2a3b70d92ccff02,5d265b9f1e99c56e7956593cc7dc6400a37830debeed38fe3ebaa0e4fb419ede,71.53878784179688,0.0,129.41249084472656,592271,-3253.7347328054175,24208.011727536792,1877157,22642,1825106,1519426,0,1200,PASS
293,1900153,1900153,1231413,984749,123010,123654,98242,64d7b0bd28973b8e3542f48c42d56e1b86ec8ec0155671a2e09ec4bd3a9faf98,1b3acedd3fdc1919e66018fe7b044cd20694ab39bb71d73ac9df304eb45160df,6bfaab08216b6bc953649ab119c150fd41e77bef6ac44b3ef68b90a4ca33d7d4,71.50193786621094,0.0,135.427490234375,594065,-3091.936119762472,24400.58884040499,1877419,22734,1825478,1519671,0,1200,PASS
294,1900934,1900934,1232755,985364,123626,123765,98574,90e88f9351e9494cfa88f2f97208ef4c656ee23aa5b533d0f15ecd23872b706b,9534a842a462595b96e792adee7837d0081784a76ba96e716ce0ec40ba885d1e,1e9b6d54d25af5471eb5cabe018181fac96dd6458324337a4001fd84467b4a82,71.58650970458984,0.0,126.35094451904297,593068,-3067.3488016564074,24417.311884993833,1877987,22947,1825823,1519870,0,1200,PASS
295,1898163,1898163,1230491,983623,123424,123444,98347,7f418f4b673517d2dc6b60dc7856d22a59b21cda0ef12a684a9e1fdcda34eaf2,7869fe58def248023c67d728f48d16efdace9a42c90fd365b0dd155b8823a42a,32295dea12f44224f5dc59428b89a6566bc6e1274aac2d1e3d42c5cac001771a,71.54146575927734,0.0,120.96267700195312,592669,-3402.972411969273,24118.14201012406,1875442,22721,1823160,1518257,0,1200,PASS
296,1899963,1899963,1231970,985609,123187,123174,98885,5dccc56f6ab19e14cb109e0056a1416e167ce5f68f4aaa1129cded498b8ee578,7a799951aefa4b86ea822b17e7351e645e38d927e28c1507c673a61235f5bb64,077fe4138d57b12064ae614b2d39bccc59a3c01b6a7ec932d57d5b532e3fbdc2,71.5347671508789,0.0,129.24290466308594,593615,-3355.270882372356,24168.731171008832,1877320,22643,1825585,1519654,0,1200,PASS
297,1901202,1901202,1233017,986048,123255,123714,98418,01a01508550b7da8685c1125d2f9ddab9b3e0c25db5fabb3da81479e65f9ddac,851df437623e0cacbc536fbc51a129a57738f78226957c7b375815a9f491037b,0b8b91567dff3d1ca773fc12806714f6e74e1249a084c4771d93a18ff9cab40e,71.49640655517578,0.0,132.7443084716797,593227,-3434.8736633580734,24112.26559008605,1878145,23057,1826244,1521178,0,1200,PASS
298,1901393,1901393,1232464,985367,123289,123808,98532,dcecc920391841fbbe0434daee0507e3a6b52ed2274b3f6e526d2c902cf93ce2,d7a38c8af22e5dc1034b162a13533e4f6bf693a2204f604b43525c3446bb08f1,42ba3a2b613dd9eb076b57601cd94d3bb70dd0da8ed21c07d95fa52998e7fead,71.54978942871094,0.0,119.6210708618164,593702,-3441.2643757276787,24045.473707113553,1878724,22669,1826166,1520548,0,1200,PASS
299,1900620,1900620,1232650,986668,123398,122584,98669,62507d0cab1228b3eedbeea1b2ff0de7a792a689e72d4b8032f2b2c0fa6db69c,9b59884f6c560883579a865148b67c20e3973df53617583de1a3a820d97e4a0f,642e5a3bddf069d3039283800425577d381e0c8a85715a2926a83f24706a8165,71.59027099609375,0.0,120.90576934814453,592654,-3254.7732156178427,24285.32980925526,1877662,22958,1825304,1521202,0,1200,PASS
300,1900151,1900151,1232310,985860,122926,123524,98514,62a9af1fb5b2f5b3f117e1d4818189944fa7b72282cf3eb9250fe6bad4dfa4bd,db42d3e9e49fc54625895d0d3d601ef41e954a23717e2ac2d1c95f79de5bdc04,fe753781c9497c3d13d53457576258e11f88a360939297ac8b8861215a75ba5b,71.57819366455078,0.0,131.17831420898438,592710,-2906.1676228459232,24567.420533584325,1877264,22887,1825020,1519724,0,1200,PASS
301,1902084,1902084,1233315,987142,123407,122766,99049,114f33266d6b8b99991635a4188740e6a0b72c2615f440eadb5e6cd2e5fcb7fa,649a57a11c3bb984b5d4917fa76a09bd8ec5af9e3026e9b1147a193ac80b78b5,016b6a8c8c8fcc815e14e4b0fef13d64d9f0e8dfbb0df92abeed01daf15c2254,71.4924087524414,0.0,124.50153350830078,594173,-3340.3441390446533,24192.534815984556,1879305,22779,1827488,1522416,0,1200,PASS
302,1900513,1900513,1231990,985380,123617,122993,98232,ebef2665f8d14cd24ed2fc9c02641749ea65aaa5a5dfc5b4f659c0df82358878,4cd50af684ce99638e9c9a8e306dc10dffb30e812b74b1789da53cef6075a72b,b16f75ec403cc9d7ed7b636f41be0cabaaefef16f52028e8e97b3bc2ecc5545c,71.54003143310547,0.0,118.75907897949219,593947,-3319.193141747646,24192.790623725137,1877884,22629,1825937,1520103,0,1200,PASS
303,1902127,1902127,1234560,987275,123470,123815,99036,591b33f9d6c3135b319187a8bff5fa24786e8f2b4abdb347fb846c3023fbe203,cae08405e879c1babed3531c39e4126ec2fab1ca3a04745880bdc361735eebdc,8a2d8d40a5c971d41a590f97cdaef3eb855e659675690ade2f981ec797cc4716,71.49219512939453,0.0,124.17433166503906,592565,-3060.149340063514,24426.318325901502,1879435,22692,1827125,1520844,0,1200,PASS
304,1901649,1901649,1233104,986420,123478,123206,98913,e0887c5a29b8f4ef53c0948a7c15a9316386f463606fde4240a10c0050aa5a05,2640636869afc34dee7c42ead6394e41a9867226921ce635e6012f5195d996c7,c20d1dce6cb05dcc11ef7d8b1d91e3bee3e10668f5791e2c6fe5fbb88729c3bb,71.57164001464844,0.0,118.37909698486328,594402,-2897.2879056032752,24623.679515787313,1879026,22623,1827506,1521379,0,1200,PASS
305,1900546,1900546,1232851,986350,123528,122973,98753,4b790082e44d504c697a9e7b1aaf83bf91a4ad2edbc2e8275f8110e201f37a90,a1ba714c1a845a19d785ec71d440ca6b8ec44c54a264cb849a090670801231a9,a807ee48dcc93ce601a339138da3ad7a2f6ffc1482a181db2a095d7ff1751c1a,71.5251693725586,0.0,119.55949401855469,592907,-3245.236286224521,24248.39755882421,1877727,22819,1825758,1520326,0,1200,PASS
306,1900483,1900483,1232312,985385,123266,123661,98670,32e3316082619140d41765c0aa9789513f9d2e441fe4e7e641acc2ebbc595d2f,f0b0508045e6b188b7d3eacf15d832d593a69f99498e091f504d758b609f597b,9cf18fdfbf6896c5ca3564681f101fa93b0d1cc9ab025978ab599667b20149b6,71.58838653564453,0.0,121.36043548583984,592425,-3282.5923776958853,24171.851578670692,1877735,22748,1824737,1520047,0,1200,PASS
307,1901280,1901280,1232174,985776,123024,123374,98768,db505e68e92eab12db1e75b2b1ca1b861a96e8e95733d1bc6a3ae0b37fbed7e3,5b667fc318b6861cacae0019b3eceb48540e8254e275b56a6ade51e6785315d1,442e285eef518ac056f7d01204aa2908cf5512687622804442ddd7b9c39dd775,71.5435791015625,0.0,116.44102478027344,594162,-3293.126561110725,24242.654782254554,1878521,22759,1826336,1520876,0,1200,PASS
308,1901423,1901423,1233284,986787,123567,122930,99068,9b686ec7169753b59391f7722ed6bbf46d863a304d33088567606a0703a856ac,dff657014c0eb95bdd3a6c43f9a206b5a5a8cb753bd519c8027f66634bbf1243,c0220842ff5d64da5259807a60c1793fdb71bff6440a072737624522c8cab344,71.5155258178711,0.0,117.8590087890625,592536,-3474.45342804463,24013.3140735466,1878244,23179,1825820,1522158,0,1200,PASS
309,1900664,1900664,1231843,986003,123092,122748,98777,6c993da1ec79d53fc1704b642d45d0bac3e11c53e51174b1492add694cec739c,06e4a6fc7feb612ff627b5259569fa4fd08f5d3c7cd69d6152989fad83cf2c09,057d63e0ef78bac438e4ac9baa09e66438ff1a39eee85bd41302cdcbce9a53d6,71.57174682617188,0.0,118.17530822753906,593516,-3238.6978025708904,24322.515712572735,1877937,22727,1825359,1520619,0,1200,PASS
310,1899000,1899000,1231856,986196,122423,123237,98243,d9b4591876a386b3c422647736d4ad7678f832e25a74f5c8417992db8baca543,8eba39eac268561b460ab7ff549d270305db29b9eab8e593e04ed682b67af5ec,13a4df46c8e0efe2892c67f98ca349a9fbd01a7c82b8a99c86f8d91801fdc1a1,71.51676177978516,0.0,120.95609283447266,592221,-3162.964419032911,24311.600660434062,1876262,22738,1824077,1520242,0,1200,PASS
311,1899834,1899834,1231015,984265,123249,123501,98619,23e6f0a2c2b662d94aa62fb0ffd3308b36435dad9a9bf62042c07ca6abe810b9,edce1843a06c9fcdf84e7eea3404a609478f1250b6e227b2ef7325e18e1833bf,a55f872a1dbbdab751d2d8051f4478fbb5be2dfb812dacae626072809326bbea,71.5449447631836,0.0,117.06255340576172,594256,-2960.018313636793,24579.44545135531,1877200,22634,1825271,1518964,0,1200,PASS
